 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
 0.3464E+04  0.3464E+04  0.3464E+04  0.3464E+04
