  0.0000000000000000D+00  0.5299335182357437D+01  0.6845336597045564D+02  0.0000000000000000D+00  0.6334758725964574D+02  0.6480296520862958D+03
  0.0000000000000000D+00  0.5649724722822040D+01  0.7204384584447516D+02  0.0000000000000000D+00  0.6727728945486720D+02  0.6834701179161227D+03
  0.0000000000000000D+00  0.6023797060510054D+01  0.7581317563726560D+02  0.0000000000000000D+00  0.7207175875304253D+02  0.7140530275548570D+03
  0.0000000000000000D+00  0.6425814873466686D+01  0.7973298138537690D+02  0.0000000000000000D+00  0.7746581400133219D+02  0.7406975159874651D+03
  0.0000000000000000D+00  0.6857972003626259D+01  0.8378922696042775D+02  0.0000000000000000D+00  0.8303831166949917D+02  0.7670696302393030D+03
  0.0000000000000000D+00  0.7319996130145651D+01  0.8799301548454787D+02  0.0000000000000000D+00  0.8839576217746833D+02  0.7976449658565770D+03
  0.0000000000000000D+00  0.7809843882037494D+01  0.9237850537437298D+02  0.0000000000000000D+00  0.9335963117392360D+02  0.8354822084587460D+03
  0.0000000000000000D+00  0.8325320427422362D+01  0.9698973658921076D+02  0.0000000000000000D+00  0.9806855376279096D+02  0.8808322820725546D+03
  0.0000000000000000D+00  0.8865875259377155D+01  0.1018635695703053D+03  0.0000000000000000D+00  0.1029178839178192D+03  0.9312137391793724D+03
  0.0000000000000000D+00  0.9433570835290155D+01  0.1070173233114729D+03  0.0000000000000000D+00  0.1083573735773116D+03  0.9828116523328063D+03
  0.0000000000000000D+00  0.1003269971098003D+02  0.1124467779796891D+03  0.0000000000000000D+00  0.1146699515691336D+03  0.1032430683635464D+04
  0.0000000000000000D+00  0.1066837100566822D+02  0.1181348442191887D+03  0.0000000000000000D+00  0.1218568476664385D+03  0.1079025510588169D+04
  0.0000000000000000D+00  0.1134489051773672D+02  0.1240660458531325D+03  0.0000000000000000D+00  0.1296687001310669D+03  0.1124092733707157D+04
  0.0000000000000000D+00  0.1206468216498715D+02  0.1302394093655819D+03  0.0000000000000000D+00  0.1377412108418601D+03  0.1170803615084431D+04
  0.0000000000000000D+00  0.1282812887519838D+02  0.1366736076738410D+03  0.0000000000000000D+00  0.1457663157257637D+03  0.1222388716298618D+04
  0.0000000000000000D+00  0.1363433724053708D+02  0.1434024549106369D+03  0.0000000000000000D+00  0.1536330980864180D+03  0.1280617949980865D+04
  0.0000000000000000D+00  0.1448249580478102D+02  0.1504636829393060D+03  0.0000000000000000D+00  0.1614809058478990D+03  0.1345106381277535D+04
  0.0000000000000000D+00  0.1537321170002069D+02  0.1578869607994943D+03  0.0000000000000000D+00  0.1696320730372792D+03  0.1413842728750576D+04
  0.0000000000000000D+00  0.1630914445878113D+02  0.1656883622773491D+03  0.0000000000000000D+00  0.1784293895448558D+03  0.1487072710350053D+04
  0.0000000000000000D+00  0.1729459247672407D+02  0.1739002023765413D+03  0.0000000000000000D+00  0.1880671673846687D+03  0.1564313332855473D+04
  0.0000000000000000D+00  0.1833430769597933D+02  0.1825333538684553D+03  0.0000000000000000D+00  0.1985153299575372D+03  0.1642432531157800D+04
  0.0000000000000000D+00  0.1943226463843628D+02  0.1915864047473987D+03  0.0000000000000000D+00  0.2095716928623319D+03  0.1720677839557240D+04
  0.0000000000000000D+00  0.2059103806441252D+02  0.2010621250101268D+03  0.0000000000000000D+00  0.2209943815606489D+03  0.1800949935953328D+04
  0.0000000000000000D+00  0.2181199791877313D+02  0.2109795697163122D+03  0.0000000000000000D+00  0.2326362368045625D+03  0.1886469995323676D+04
  0.0000000000000000D+00  0.2309613430725167D+02  0.2213761954336622D+03  0.0000000000000000D+00  0.2445266654864813D+03  0.1979271495530188D+04
  0.0000000000000000D+00  0.2444513383688371D+02  0.2322929543167377D+03  0.0000000000000000D+00  0.2568720957731942D+03  0.2063626309323206D+04
  0.0000000000000000D+00  0.2586220949334677D+02  0.2435979377774938D+03  0.0000000000000000D+00  0.2698803792989171D+03  0.2119868034946362D+04
  0.0000000000000000D+00  0.2735128609194144D+02  0.2551203243026109D+03  0.0000000000000000D+00  0.2830211556823477D+03  0.2150371255789065D+04
  0.0000000000000000D+00  0.2890986553989585D+02  0.2667537755247835D+03  0.0000000000000000D+00  0.2949342104513023D+03  0.2171240160254216D+04
  0.0000000000000000D+00  0.3052722545820185D+02  0.2785008846248782D+03  0.0000000000000000D+00  0.3049988691681881D+03  0.2201196234873758D+04
  0.0000000000000000D+00  0.3219418414699787D+02  0.2904569117750763D+03  0.0000000000000000D+00  0.3144937951145043D+03  0.2248864470570637D+04
  0.0000000000000000D+00  0.3391378825408921D+02  0.3027173266257594D+03  0.0000000000000000D+00  0.3256266553150591D+03  0.2306949031696658D+04
  0.0000000000000000D+00  0.3570062889525660D+02  0.3152988256192199D+03  0.0000000000000000D+00  0.3396456851147404D+03  0.2360619042230492D+04
  0.0000000000000000D+00  0.3757119408804044D+02  0.3281371751183833D+03  0.0000000000000000D+00  0.3561568306757422D+03  0.2393084881347911D+04
  0.0000000000000000D+00  0.3953583165920453D+02  0.3410682759310221D+03  0.0000000000000000D+00  0.3737415387377785D+03  0.2395474736305379D+04
  0.0000000000000000D+00  0.4159575422254555D+02  0.3539323600997156D+03  0.0000000000000000D+00  0.3905670118129309D+03  0.2375363945872795D+04
  0.0000000000000000D+00  0.4374157349593932D+02  0.3666469019349346D+03  0.0000000000000000D+00  0.4047156876719617D+03  0.2347028733059427D+04
  0.0000000000000000D+00  0.4595385321232946D+02  0.3792058640979861D+03  0.0000000000000000D+00  0.4149856258716729D+03  0.2329904683117333D+04
  0.0000000000000000D+00  0.4821026223713800D+02  0.3917360090663998D+03  0.0000000000000000D+00  0.4219228394649653D+03  0.2344921194370955D+04
  0.0000000000000000D+00  0.5049724393438478D+02  0.4044566734923434D+03  0.0000000000000000D+00  0.4277555426948218D+03  0.2392071707014557D+04
  0.0000000000000000D+00  0.5281646124369541D+02  0.4174945492154059D+03  0.0000000000000000D+00  0.4349644306090390D+03  0.2445152178570387D+04
  0.0000000000000000D+00  0.5518107039175123D+02  0.4307867999586365D+03  0.0000000000000000D+00  0.4449112667016419D+03  0.2479094225396418D+04
  0.0000000000000000D+00  0.5760739819281490D+02  0.4441901737448817D+03  0.0000000000000000D+00  0.4576223947703251D+03  0.2486906404143037D+04
  0.0000000000000000D+00  0.6010888455142263D+02  0.4575665483541762D+03  0.0000000000000000D+00  0.4722557272429614D+03  0.2476392329626961D+04
  0.0000000000000000D+00  0.6269278843221034D+02  0.4708567034564840D+03  0.0000000000000000D+00  0.4874837136521798D+03  0.2464417474866889D+04
  0.0000000000000000D+00  0.6535825428113195D+02  0.4841041292653677D+03  0.0000000000000000D+00  0.5019105537399319D+03  0.2466209602541342D+04
  0.0000000000000000D+00  0.6809751067018013D+02  0.4974135825319065D+03  0.0000000000000000D+00  0.5147569598677944D+03  0.2481466669787278D+04
  0.0000000000000000D+00  0.7090131044406087D+02  0.5108253009822100D+03  0.0000000000000000D+00  0.5262913718469965D+03  0.2501766920678456D+04
  0.0000000000000000D+00  0.7376477281455607D+02  0.5243533533927803D+03  0.0000000000000000D+00  0.5374523089539465D+03  0.2520623796329344D+04
  0.0000000000000000D+00  0.7668875688129344D+02  0.5379681282929025D+03  0.0000000000000000D+00  0.5490201582052080D+03  0.2531451198053545D+04
  0.0000000000000000D+00  0.7967678529573396D+02  0.5516127733880501D+03  0.0000000000000000D+00  0.5611519744156483D+03  0.2539058393226967D+04
  0.0000000000000000D+00  0.8273140837049961D+02  0.5653094648301060D+03  0.0000000000000000D+00  0.5735056238755972D+03  0.2547421617357561D+04
  0.0000000000000000D+00  0.8585246455942857D+02  0.5790441676120324D+03  0.0000000000000000D+00  0.5855525416175658D+03  0.2551035345600730D+04
  0.0000000000000000D+00  0.8903681243024371D+02  0.5927797727554486D+03  0.0000000000000000D+00  0.5968140592010274D+03  0.2544584089829350D+04
  0.0000000000000000D+00  0.9227913599253850D+02  0.6064450064949917D+03  0.0000000000000000D+00  0.6071161159294757D+03  0.2528414608803709D+04
  0.0000000000000000D+00  0.9557441947664609D+02  0.6200064938538255D+03  0.0000000000000000D+00  0.6168111764365178D+03  0.2511486937667588D+04
  0.0000000000000000D+00  0.9892114233624677D+02  0.6334894453919990D+03  0.0000000000000000D+00  0.6266394535275367D+03  0.2502332298437884D+04
  0.0000000000000000D+00  0.1023222596334889D+03  0.6469523528706993D+03  0.0000000000000000D+00  0.6372048216314308D+03  0.2503206656559936D+04
  0.0000000000000000D+00  0.1057827535216482D+03  0.6604447197573866D+03  0.0000000000000000D+00  0.6485553106960247D+03  0.2516508494990464D+04
  0.0000000000000000D+00  0.1093060962636476D+03  0.6740508653916420D+03  0.0000000000000000D+00  0.6602258615403634D+03  0.2541227799949438D+04
  0.0000000000000000D+00  0.1128922621170760D+03  0.6878094171119085D+03  0.0000000000000000D+00  0.6715543034462289D+03  0.2563900081248454D+04
  0.0000000000000000D+00  0.1165375928934651D+03  0.7016597046196696D+03  0.0000000000000000D+00  0.6819997494847962D+03  0.2575178657806608D+04
  0.0000000000000000D+00  0.1202362384189575D+03  0.7155397074094190D+03  0.0000000000000000D+00  0.6914623439123136D+03  0.2577730260713304D+04
  0.0000000000000000D+00  0.1239834652287139D+03  0.7294174713367722D+03  0.0000000000000000D+00  0.7005002158899736D+03  0.2571396062842116D+04
  0.0000000000000000D+00  0.1277794332498136D+03  0.7432292655984502D+03  0.0000000000000000D+00  0.7101069205321105D+03  0.2557516089965570D+04
  0.0000000000000000D+00  0.1316301079146232D+03  0.7569575658464498D+03  0.0000000000000000D+00  0.7210651837720620D+03  0.2551826959129659D+04
  0.0000000000000000D+00  0.1355440777760533D+03  0.7707080978538986D+03  0.0000000000000000D+00  0.7334359903323293D+03  0.2565965906775738D+04
  0.0000000000000000D+00  0.1395279649681142D+03  0.7845886504986549D+03  0.0000000000000000D+00  0.7465811277622942D+03  0.2593080364698636D+04
  0.0000000000000000D+00  0.1435834855820828D+03  0.7986311590597234D+03  0.0000000000000000D+00  0.7595170434781421D+03  0.2618015211398008D+04
  0.0000000000000000D+00  0.1477066705649891D+03  0.8127802175556761D+03  0.0000000000000000D+00  0.7712684996688802D+03  0.2628435129837692D+04
  0.0000000000000000D+00  0.1518887343570784D+03  0.8269349309000256D+03  0.0000000000000000D+00  0.7811883050258079D+03  0.2621096504064771D+04
  0.0000000000000000D+00  0.1561187387567304D+03  0.8410049648892900D+03  0.0000000000000000D+00  0.7892511978708637D+03  0.2601375492465743D+04
  0.0000000000000000D+00  0.1603876261789213D+03  0.8549473165107181D+03  0.0000000000000000D+00  0.7961264227747256D+03  0.2581303910211688D+04
  0.0000000000000000D+00  0.1646916650467710D+03  0.8688012137278995D+03  0.0000000000000000D+00  0.8028910357854991D+03  0.2572094598263091D+04
  0.0000000000000000D+00  0.1690333958353709D+03  0.8826443967370839D+03  0.0000000000000000D+00  0.8105404640766310D+03  0.2577250354526886D+04
  0.0000000000000000D+00  0.1734198060239365D+03  0.8965538126723411D+03  0.0000000000000000D+00  0.8195728957670533D+03  0.2593459875191998D+04
  0.0000000000000000D+00  0.1778588007255113D+03  0.9105715446248635D+03  0.0000000000000000D+00  0.8298173870504687D+03  0.2612974051913888D+04
  0.0000000000000000D+00  0.1823555266455227D+03  0.9246910950235199D+03  0.0000000000000000D+00  0.8405561793583231D+03  0.2627669298401558D+04
  0.0000000000000000D+00  0.1869101598591047D+03  0.9388670697643092D+03  0.0000000000000000D+00  0.8508881194139706D+03  0.2632661926360403D+04
  0.0000000000000000D+00  0.1915181431849705D+03  0.9530403822668984D+03  0.0000000000000000D+00  0.8601549377581514D+03  0.2627994298012243D+04
  0.0000000000000000D+00  0.1961725642567811D+03  0.9671660945962999D+03  0.0000000000000000D+00  0.8682183601892178D+03  0.2618146472736838D+04
  0.0000000000000000D+00  0.2008673769154885D+03  0.9812333627850866D+03  0.0000000000000000D+00  0.8754834200374139D+03  0.2613450694948388D+04
  0.0000000000000000D+00  0.2056000303142129D+03  0.9953085095815486D+03  0.0000000000000000D+00  0.8826829700178934D+03  0.2622058175093746D+04
  0.0000000000000000D+00  0.2103723698700796D+03  0.1009468465678585D+04  0.0000000000000000D+00  0.8905108892326361D+03  0.2640547507742856D+04
  0.0000000000000000D+00  0.2151893166329137D+03  0.1023742711112422D+04  0.0000000000000000D+00  0.8992767545956201D+03  0.2660831040659386D+04
  0.0000000000000000D+00  0.2200560496361970D+03  0.1038121086329362D+04  0.0000000000000000D+00  0.9087900394517826D+03  0.2676123225404213D+04
  0.0000000000000000D+00  0.2249754382820225D+03  0.1052560002560300D+04  0.0000000000000000D+00  0.9185336999508801D+03  0.2682161212401525D+04
  0.0000000000000000D+00  0.2299470939217922D+03  0.1067003396618454D+04  0.0000000000000000D+00  0.9279598085467377D+03  0.2678828654790727D+04
  0.0000000000000000D+00  0.2349679857106894D+03  0.1081406426877092D+04  0.0000000000000000D+00  0.9366947889304652D+03  0.2669663604169134D+04
  0.0000000000000000D+00  0.2400337022192262D+03  0.1095751128942146D+04  0.0000000000000000D+00  0.9445975525771505D+03  0.2662181601698465D+04
  0.0000000000000000D+00  0.2451396933193540D+03  0.1110073590771138D+04  0.0000000000000000D+00  0.9517358637694762D+03  0.2662714582465843D+04
  0.0000000000000000D+00  0.2502822772875510D+03  0.1124424032131738D+04  0.0000000000000000D+00  0.9583258908685432D+03  0.2668899252949313D+04
  0.0000000000000000D+00  0.2554592317610247D+03  0.1138813092333383D+04  0.0000000000000000D+00  0.9646370918919073D+03  0.2674936783953242D+04
  0.0000000000000000D+00  0.2606697766203907D+03  0.1153228547624924D+04  0.0000000000000000D+00  0.9708826279193200D+03  0.2680774101692256D+04
  0.0000000000000000D+00  0.2659139848848115D+03  0.1167680465801479D+04  0.0000000000000000D+00  0.9771380549014557D+03  0.2686464449495739D+04
  0.0000000000000000D+00  0.2711918900438691D+03  0.1182157196451918D+04  0.0000000000000000D+00  0.9833225752160316D+03  0.2688617235260167D+04
  0.0000000000000000D+00  0.2765026950638796D+03  0.1196632296466369D+04  0.0000000000000000D+00  0.9892642853827433D+03  0.2688332741139860D+04
  0.0000000000000000D+00  0.2818445823265815D+03  0.1211105963599440D+04  0.0000000000000000D+00  0.9948374389831486D+03  0.2689752694447453D+04
  0.0000000000000000D+00  0.2872154007234288D+03  0.1225596354093760D+04  0.0000000000000000D+00  0.1000087881393174D+04  0.2695932330730185D+04
  0.0000000000000000D+00  0.2926138263128130D+03  0.1240136565389712D+04  0.0000000000000000D+00  0.1005237856893486D+04  0.2707533877359233D+04
  0.0000000000000000D+00  0.2980401011787541D+03  0.1254751884791372D+04  0.0000000000000000D+00  0.1010556900475442D+04  0.2722520714752412D+04
  0.0000000000000000D+00  0.3034958038126596D+03  0.1269453478813254D+04  0.0000000000000000D+00  0.1016202248659148D+04  0.2738137687169495D+04
  0.0000000000000000D+00  0.3089828694681989D+03  0.1284236966422344D+04  0.0000000000000000D+00  0.1022130538360836D+04  0.2751488433048140D+04
  0.0000000000000000D+00  0.3145024096901866D+03  0.1299082325249740D+04  0.0000000000000000D+00  0.1028103855157221D+04  0.2760020027463409D+04
  0.0000000000000000D+00  0.3200537977989666D+03  0.1313957683606949D+04  0.0000000000000000D+00  0.1033783173531027D+04  0.2762613899710785D+04
  0.0000000000000000D+00  0.3256344946116709D+03  0.1328830974022780D+04  0.0000000000000000D+00  0.1038899785068896D+04  0.2759887648666219D+04
  0.0000000000000000D+00  0.3312409799164666D+03  0.1343676975297264D+04  0.0000000000000000D+00  0.1043429793649107D+04  0.2753347520382957D+04
  0.0000000000000000D+00  0.3368704572099343D+03  0.1358479839665051D+04  0.0000000000000000D+00  0.1047636344369786D+04  0.2748682947093415D+04
  0.0000000000000000D+00  0.3425222399049835D+03  0.1373275611425928D+04  0.0000000000000000D+00  0.1051926227720707D+04  0.2751568919550085D+04
  0.0000000000000000D+00  0.3481979119392719D+03  0.1388109552804146D+04  0.0000000000000000D+00  0.1056628721543781D+04  0.2761558748708789D+04
  0.0000000000000000D+00  0.3539003324875205D+03  0.1403012898018909D+04  0.0000000000000000D+00  0.1061846234038917D+04  0.2774719613347871D+04
  0.0000000000000000D+00  0.3596321882493658D+03  0.1417988559504935D+04  0.0000000000000000D+00  0.1067427084528254D+04  0.2785695784964143D+04
  0.0000000000000000D+00  0.3653947050568418D+03  0.1433010099402755D+04  0.0000000000000000D+00  0.1073037179639529D+04  0.2790280899342221D+04
  0.0000000000000000D+00  0.3711869719927080D+03  0.1448035134765179D+04  0.0000000000000000D+00  0.1078316736241578D+04  0.2787657602636387D+04
  0.0000000000000000D+00  0.3770063406371521D+03  0.1463028426223237D+04  0.0000000000000000D+00  0.1083083184967571D+04  0.2781151069917505D+04
  0.0000000000000000D+00  0.3828499341116486D+03  0.1477983397304653D+04  0.0000000000000000D+00  0.1087453176727790D+04  0.2770392656682774D+04
  0.0000000000000000D+00  0.3887163601281089D+03  0.1492860838966724D+04  0.0000000000000000D+00  0.1091758862684519D+04  0.2764848352352729D+04
  0.0000000000000000D+00  0.3946063185105890D+03  0.1507756107328834D+04  0.0000000000000000D+00  0.1096301711290029D+04  0.2777905961449062D+04
  0.0000000000000000D+00  0.4005216632730267D+03  0.1522774157212293D+04  0.0000000000000000D+00  0.1101146194599904D+04  0.2806066430940614D+04
  0.0000000000000000D+00  0.4064637884937639D+03  0.1537972665891943D+04  0.0000000000000000D+00  0.1106103264396099D+04  0.2838200565135679D+04
  0.0000000000000000D+00  0.4124325124592550D+03  0.1553336745697244D+04  0.0000000000000000D+00  0.1110852100738948D+04  0.2862073597292433D+04
  0.0000000000000000D+00  0.4184257745632383D+03  0.1568792326293043D+04  0.0000000000000000D+00  0.1115050710919999D+04  0.2870513278663931D+04
  0.0000000000000000D+00  0.4244397104128888D+03  0.1584247287099450D+04  0.0000000000000000D+00  0.1118388863845005D+04  0.2863599715256456D+04
  0.0000000000000000D+00  0.4304689187411806D+03  0.1599628420386633D+04  0.0000000000000000D+00  0.1120654931102385D+04  0.2844608597857136D+04
  0.0000000000000000D+00  0.4365072562775606D+03  0.1614878879188117D+04  0.0000000000000000D+00  0.1121837064545153D+04  0.2827881872589785D+04
  0.0000000000000000D+00  0.4425491941706301D+03  0.1630079894118857D+04  0.0000000000000000D+00  0.1122161126551641D+04  0.2829970856546515D+04
  0.0000000000000000D+00  0.4485910213031541D+03  0.1645352847721380D+04  0.0000000000000000D+00  0.1122003950825401D+04  0.2849746797914593D+04
  0.0000000000000000D+00  0.4546312666812196D+03  0.1660766815875144D+04  0.0000000000000000D+00  0.1121769733296987D+04  0.2875483571012983D+04
  0.0000000000000000D+00  0.4606705716896822D+03  0.1676316910711025D+04  0.0000000000000000D+00  0.1121827292043628D+04  0.2898383589518663D+04
  0.0000000000000000D+00  0.4667114368774640D+03  0.1691977473080323D+04  0.0000000000000000D+00  0.1122459011024490D+04  0.2909661183322250D+04
  0.0000000000000000D+00  0.4727575444239458D+03  0.1707649008403092D+04  0.0000000000000000D+00  0.1123749497684835D+04  0.2900775937974850D+04
  0.0000000000000000D+00  0.4788123059562033D+03  0.1723213891805767D+04  0.0000000000000000D+00  0.1125520809562434D+04  0.2875938741695049D+04
  0.0000000000000000D+00  0.4848774875162200D+03  0.1738617972806124D+04  0.0000000000000000D+00  0.1127477949710385D+04  0.2851605409309412D+04
  0.0000000000000000D+00  0.4909533241161400D+03  0.1753920827642776D+04  0.0000000000000000D+00  0.1129482221455133D+04  0.2847490586139094D+04
  0.0000000000000000D+00  0.4970400882708817D+03  0.1769280599002444D+04  0.0000000000000000D+00  0.1131661763046329D+04  0.2870277594779567D+04
  0.0000000000000000D+00  0.5031393948234033D+03  0.1784828831130763D+04  0.0000000000000000D+00  0.1134244790564062D+04  0.2909551751289563D+04
  0.0000000000000000D+00  0.5092539737873026D+03  0.1800611518297811D+04  0.0000000000000000D+00  0.1137328198048267D+04  0.2948377764854492D+04
  0.0000000000000000D+00  0.5153864833894004D+03  0.1816577840496886D+04  0.0000000000000000D+00  0.1140815477572592D+04  0.2971652179493259D+04
