   81600000.0000000       -120000000.000000       0.677000000000000     
   81600000.0000000       -120000000.000000       0.677000000000000     
   81600000.0000000       -120000000.000000       0.677000000000000     
   81600000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
   70000000.0000000       -120000000.000000       0.677000000000000     
